filename,timestamp,blueprint,cluster_name,dok34_0_sys_pc,dok32_all_idle_pc,dok34_load_avg_1,dok34_all_usr_pc,dok33_all_sys_pc,dok34_load_avg_5,dok34_0_nice_pc,CorruptBlocks,dok33_users,NumDeadDataNodes,dok33_all_nice_pc,dok33_all_iowait_pc,dok34_0_irq_pc,dok34_all_nice_pc,dok34_memory_total,dok33_memory_used,dok33_0_iowait_pc,dok32_all_soft_pc,GcCountConcurrentMarkSweep,dok33_load_avg_5,NumStaleDataNodes,dok34_load_avg_15,dok33_0_sys_pc,NumLiveDataNodes,TotalLoad,dok32_all_nice_pc,dok34_0_usr_pc,GcTimeMillisConcurrentMarkSweep,dok34_all_soft_pc,UnderReplicatedBlocks,dok34_all_iowait_pc,dok34_all_steal_pc,dok32_NumCPUs,CapacityTotal,dok34_all_sys_pc,dok34_memory_buff/cache,dok32_memory_free,dok33_Remaining,MissingBlocks,dok33_0_usr_pc,dok32_all_gnice_pc,dok34_Remaining,dok34_memory_shared,dok32_memory_available,dok33_0_nice_pc,dok33_memory_shared,dok33_0_guest_pc,dok32_0_irq_pc,dok33_load_avg_15,dok34_days_up,CapacityRemaining,dok34_all_irq_pc,dok33_NumCPUs,dok32_0_iowait_pc,dok34_NumCPUs,dok32_0_sys_pc,dok33_all_guest_pc,dok33_all_irq_pc,dok32_0_idle_pc,VolumeFailuresTotal,dok34_0_steal_pc,dok32_users,dok32_0_steal_pc,dok33_load_avg_1,dok32_0_nice_pc,dok34_all_guest_pc,dok34_all_idle_pc,dok34_0_soft_pc,dok32_memory_used,dok33_0_steal_pc,dok32_all_iowait_pc,dok34_users,dok33_NumFailedVolumes,dok34_all_gnice_pc,dok33_0_soft_pc,BlockCapacity,dok34_0_gnice_pc,dok33_0_gnice_pc,dok33_all_steal_pc,FilesTotal,dok32_all_steal_pc,dok34_memory_used,dok33_days_up,dok33_0_irq_pc,dok32_all_sys_pc,dok32_memory_buff/cache,dok34_memory_free,dok32_0_soft_pc,dok32_0_usr_pc,dok33_all_idle_pc,dok33_memory_total,dok32_memory_shared,dok33_all_gnice_pc,TotalFiles,dok32_load_avg_15,dok33_memory_free,dok34_0_guest_pc,dok32_NumFailedVolumes,dok32_0_gnice_pc,dok32_all_irq_pc,dok32_memory_total,dok33_all_soft_pc,dok32_all_usr_pc,dok33_all_usr_pc,dok32_0_guest_pc,dok34_memory_available,dok32_all_guest_pc,dok32_Remaining,dok33_0_idle_pc,CapacityUsed,dok34_NumFailedVolumes,dok32_days_up,dok34_0_iowait_pc,dok32_load_avg_1,BlocksTotal,dok32_load_avg_5,dok34_0_idle_pc,dok33_memory_available,dok33_memory_buff/cache
dokcl3_1488804661.txt,1488804661,30,dokcl3,1.15,73.56,2.07,8.58,1.23,1.82,0.00,0,0,0,0.00,3.27,0.00,0.00,3523252,2264944,3.27,0.08,2,2.42,0,1.35,1.23,3,6,0.00,8.58,436,0.08,85,3.47,0.00,1,93365219328,1.15,1819564,473648,12568436736,0,12.67,0.00,10943987712,8612,1801596,0.00,8652,0.00,0.00,2.13,0,34336755712,0.00,1,3.94,1,1.96,0.00,0.00,73.56,0,0.00,0,0.00,1.62,0.00,0.00,86.72,0.08,1484220,0.00,3.94,1,0,0.00,0.12,2097152,0.00,0.00,0.00,1627,0.00,780808,0,0.00,1.96,1565384,922880,0.08,20.45,82.70,3523252,8712,0.00,1627,2.26,612936,0.00,0,0.00,0.00,3523252,0.12,20.45,12.67,0.00,2498240,0.00,10824302592,82.70,22413996541,0,0,3.47,3.28,1152,2.78,86.72,1040748,645372
dokcl3_1488804721.txt,1488804721,30,dokcl3,1.17,73.40,1.92,8.80,1.24,1.89,0.00,0,0,0,0.00,3.40,0.00,0.00,3523252,2270524,3.40,0.09,2,2.42,0,1.40,1.24,3,6,0.00,8.80,436,0.09,85,3.51,0.00,1,93365219328,1.17,2110188,509260,12188364800,0,12.79,0.00,10576015360,8684,1795064,0.00,8652,0.00,0.00,2.14,0,33221132288,0.00,1,4.04,1,1.97,0.00,0.00,73.40,0,0.00,0,0.00,2.08,0.00,0.00,86.43,0.09,1491004,0.00,4.04,1,0,0.00,0.13,2097152,0.00,0.00,0.00,1631,0.00,798328,0,0.00,1.97,1522988,614736,0.09,20.50,82.44,3523252,8716,0.00,1631,2.21,631220,0.00,0,0.00,0.00,3523252,0.13,20.50,12.79,0.00,2476792,0.00,10456674304,82.44,22965456925,0,0,3.51,2.11,1155,2.53,86.43,1034620,621508
dokcl3_1488804781.txt,1488804781,30,dokcl3,1.19,73.25,1.28,9.06,1.25,1.71,0.00,0,0,0,0.00,3.46,0.00,0.00,3523252,2274952,3.46,0.09,2,2.14,0,1.37,1.25,3,6,0.00,9.06,436,0.09,85,3.65,0.00,1,93365219328,1.19,2032968,369124,11820728320,0,12.86,0.00,10208153600,8684,1791820,0.00,8616,0.00,0.00,2.07,0,32118112256,0.00,1,4.14,1,1.97,0.00,0.00,73.25,0,0.00,0,0.00,1.26,0.00,0.00,86.01,0.09,1491868,0.00,4.14,1,0,0.00,0.13,2097152,0.00,0.00,0.00,1635,0.00,798596,0,0.00,1.97,1662260,691688,0.09,20.54,82.30,3523252,8712,0.00,1635,2.16,370928,0.00,0,0.00,0.00,3523252,0.13,20.54,12.86,0.00,2478456,0.00,10089177088,82.30,23516916889,0,0,3.65,1.77,1158,2.35,86.01,1027756,877372
dokcl3_1488804841.txt,1488804841,30,dokcl3,1.21,73.13,2.00,9.20,1.26,1.90,0.00,0,0,0,0.00,3.53,0.00,0.00,3523252,2272504,3.53,0.09,2,1.94,0,1.46,1.26,3,6,0.00,9.20,436,0.09,85,3.73,0.00,1,93365219328,1.21,2030216,702276,11492306944,0,12.94,0.00,9840685056,8636,1792500,0.00,8612,0.00,0.00,2.00,0,31192506368,0.00,1,4.14,1,1.98,0.00,0.00,73.13,0,0.00,0,0.00,0.99,0.00,0.00,85.77,0.09,1495644,0.00,4.14,1,0,0.00,0.13,2097152,0.00,0.00,0.00,1639,0.00,819652,0,0.00,1.98,1325332,673384,0.09,20.66,82.13,3523252,8752,0.00,1639,2.15,374824,0.00,0,0.00,0.00,3523252,0.13,20.66,12.94,0.00,2460212,0.00,9859219456,82.13,23884653785,0,0,3.73,1.88,1161,2.27,85.77,1028300,875924
dokcl3_1488804901.txt,1488804901,30,dokcl3,1.23,73.05,1.62,9.39,1.28,1.80,0.00,0,0,0,0.00,3.66,0.00,0.00,3523252,2281008,3.66,0.09,2,2.22,0,1.46,1.28,3,6,0.00,9.39,436,0.09,85,3.91,0.00,1,93365219328,1.23,1917348,536176,11107602432,0,13.06,0.00,9473261568,8668,1788820,0.00,8612,0.00,0.00,2.10,0,30070149120,0.00,1,4.15,1,1.99,0.00,0.00,73.05,0,0.00,0,0.00,2.37,0.00,0.00,85.38,0.09,1498600,0.00,4.15,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1643,0.00,825456,0,0.00,1.99,1488476,780448,0.09,20.72,81.86,3523252,8712,0.00,1643,2.25,379464,0.00,0,0.00,0.00,3523252,0.14,20.72,13.06,0.00,2455896,0.00,9489231872,81.86,24437186220,0,0,3.91,3.34,1164,2.56,85.38,1021220,862780
dokcl3_1488804961.txt,1488804961,30,dokcl3,1.24,72.87,1.14,9.59,1.29,1.67,0.00,0,0,0,0.00,3.71,0.00,0.00,3523252,2286848,3.71,0.09,2,2.36,0,1.44,1.29,3,6,0.00,9.59,436,0.10,85,3.98,0.00,1,93365219328,1.24,2087580,483228,10740121600,0,13.19,0.00,9104891904,8668,1779360,0.00,8652,0.00,0.00,2.16,0,28967088128,0.00,1,4.28,1,2.00,0.00,0.00,72.87,0,0.00,0,0.00,2.60,0.00,0.00,85.09,0.10,1507040,0.00,4.28,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1647,0.00,845560,0,0.00,2.00,1532984,590112,0.09,20.76,81.67,3523252,8712,0.00,1647,2.24,593436,0.00,0,0.00,0.00,3523252,0.14,20.76,13.19,0.00,2433952,0.00,9122021376,81.67,24988683907,0,0,3.98,2.58,1167,2.48,85.09,1016404,642968
dokcl3_1488805022.txt,1488805022,30,dokcl3,1.26,72.64,1.13,9.73,1.31,1.60,0.00,0,0,0,0.00,3.70,0.00,0.00,3523252,2291376,3.70,0.10,2,2.38,0,1.43,1.31,3,6,0.00,9.73,436,0.10,85,4.06,0.00,1,93365219328,1.26,1512684,461844,15149670400,0,13.31,0.00,13514358784,8680,1775008,0.00,8652,0.00,0.00,2.18,0,37418291200,0.00,1,4.37,1,2.01,0.00,0.00,72.64,0,0.00,0,0.00,2.37,0.00,0.00,84.85,0.10,1510412,0.00,4.37,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1651,0.00,849716,0,0.00,2.01,1550996,1160852,0.10,20.89,81.53,3523252,8728,0.00,1651,2.44,863904,0.00,0,0.00,0.00,3523252,0.14,20.89,13.31,0.00,2438708,0.00,8754208768,81.53,25540185270,0,0,4.06,4.22,1170,3.02,84.85,1015372,367972
dokcl3_1488805081.txt,1488805081,30,dokcl3,1.27,72.51,1.28,9.84,1.32,1.63,0.00,0,0,0,0.00,3.69,0.00,0.00,3523252,2297840,3.69,0.10,2,2.43,0,1.45,1.32,3,6,0.00,9.84,436,0.10,85,4.10,0.00,1,93365219328,1.27,1876672,975668,14830223360,0,13.45,0.00,13146750976,8636,1782988,0.00,8652,0.00,0.00,2.21,0,41275928576,0.00,1,4.38,1,2.02,0.00,0.00,72.51,0,0.00,0,0.00,2.29,0.00,0.00,84.68,0.10,1512272,0.00,4.38,1,0,0.00,0.15,2097152,0.00,0.00,0.00,1655,0.00,831772,0,0.00,2.02,1035312,814808,0.10,20.99,81.39,3523252,8712,0.00,1655,2.48,532088,0.00,0,0.00,0.00,3523252,0.15,20.99,13.45,0.00,2454324,0.00,13298954240,81.39,25907921686,0,0,4.10,3.68,1173,3.04,84.68,1007464,693324
dokcl3_1488805141.txt,1488805141,30,dokcl3,1.28,72.28,1.13,9.95,1.34,1.56,0.00,0,1,0,0.00,3.70,0.00,0.00,3523252,2339508,3.70,0.10,2,2.51,0,1.45,1.34,3,6,0.00,9.95,436,0.10,85,4.16,0.00,1,93365219328,1.28,2057144,733712,14469468160,0,13.57,0.00,12779376640,8608,1779284,0.00,8648,0.00,0.00,2.26,0,40183582720,0.00,1,4.51,1,2.02,0.00,0.00,72.28,0,0.00,0,0.00,2.27,0.00,0.00,84.51,0.10,1513020,0.00,4.51,1,0,0.00,0.15,2097152,0.00,0.00,0.00,1659,0.00,804584,0,0.00,2.02,1276520,661524,0.10,21.09,81.24,3523252,8712,0.00,1659,2.42,350904,0.00,0,0.00,0.00,3523252,0.15,21.09,13.57,0.00,2477504,0.00,12933685248,81.24,26459381990,0,0,4.16,2.34,1176,2.76,84.51,886992,832840
dokcl3_1488805802.txt,1488805802,47,dokcl3,1.27,72.27,0.11,9.93,1.36,0.39,0.00,0,1,0,0.00,3.52,0.00,0.00,3523252,1951192,3.52,0.10,1,3.25,0,0.86,1.36,3,6,0.00,9.93,211,0.10,85,4.02,0.00,1,93365219328,1.27,1957292,403396,13785182208,0,15.34,0.00,12409176064,8672,1872888,0.00,8640,0.00,0.00,2.39,0,38762754048,0.00,1,4.27,1,2.04,0.00,0.00,72.27,0,0.00,0,0.00,4.02,0.00,0.00,84.68,0.10,1415748,0.00,4.27,1,0,0.00,0.15,2097152,0.00,0.00,0.00,1663,0.00,726236,0,0.00,2.04,1704108,839724,0.10,21.33,79.64,3523252,8704,0.00,1663,1.88,122780,0.00,0,0.00,0.00,3523252,0.15,21.33,15.34,0.00,2557924,0.00,12567941120,79.64,27010842286,0,0,4.02,1.09,1179,1.58,84.68,1304164,1449280
dokcl3_1488805861.txt,1488805861,47,dokcl3,1.29,72.08,1.33,10.22,1.39,0.73,0.00,0,1,0,0.00,3.50,0.00,0.00,3523252,1995236,3.50,0.10,1,3.42,0,0.95,1.39,3,6,0.00,10.22,211,0.10,85,3.99,0.00,1,93365219328,1.29,1501972,464028,13540028416,0,15.56,0.00,12040372224,8684,1824332,0.00,8688,0.00,0.00,2.49,0,37779410944,0.00,1,4.37,1,2.05,0.00,0.00,72.08,0,0.00,0,0.00,4.60,0.00,0.00,84.39,0.10,1461100,0.00,4.37,1,0,0.00,0.15,2097152,0.00,0.00,0.00,1667,0.00,757516,0,0.00,2.05,1598124,1263764,0.10,21.41,79.40,3523252,8752,0.00,1670,1.93,695868,0.00,0,0.00,0.00,3523252,0.15,21.41,15.56,0.00,2529328,0.00,12198961152,79.40,27562570810,0,0,3.99,2.52,1182,1.82,84.39,1287096,832148
dokcl3_1488805921.txt,1488805921,47,dokcl3,1.31,71.78,1.71,10.42,1.40,1.02,0.00,0,1,0,0.00,3.53,0.00,0.00,3523252,2254832,3.53,0.10,1,2.86,0,1.04,1.40,3,6,0.00,10.42,211,0.10,85,4.03,0.00,1,93365219328,1.31,1905088,189748,13155827712,0,15.61,0.00,11668111360,8712,881204,0.00,8648,0.00,0.00,2.36,0,36655247360,0.00,1,4.48,1,2.06,0.00,0.00,71.78,0,0.00,0,0.00,1.88,0.00,0.00,84.14,0.10,2409828,0.00,4.48,1,0,0.00,0.15,2097152,0.00,0.00,0.00,1674,0.00,1498012,0,0.00,2.06,923676,120152,0.10,21.58,79.31,3523252,8720,0.00,1674,2.15,131228,0.00,0,0.00,0.00,3523252,0.15,21.58,15.61,0.00,1787604,0.00,11831255040,79.31,28113855040,0,0,4.03,5.01,1188,2.49,84.14,1026660,1137192
dokcl3_1488805981.txt,1488805981,47,dokcl3,1.34,71.53,1.70,10.55,1.41,1.22,0.00,0,1,0,0.00,3.56,0.00,0.00,3523252,2015192,3.56,0.10,1,2.78,0,1.12,1.41,3,6,0.00,10.55,211,0.11,85,4.10,0.00,1,93365219328,1.34,2107508,849644,12795748352,0,15.80,0.00,11304857600,8608,1819048,0.00,8648,0.00,0.00,2.36,0,35564167168,0.00,1,4.56,1,2.09,0.00,0.00,71.53,0,0.00,0,0.00,2.16,0.00,0.00,83.91,0.11,1473400,0.00,4.56,1,0,0.00,0.16,2097152,0.00,0.00,0.00,1675,0.00,759044,0,0.00,2.09,1200208,656700,0.10,21.72,79.07,3523252,8712,0.00,1675,2.23,1060664,0.00,0,0.00,0.00,3523252,0.16,21.72,15.80,0.00,2524896,0.00,11463507968,79.07,28666027726,0,0,4.10,4.45,1188,2.68,83.91,1285736,447396
dokcl3_1488806041.txt,1488806041,47,dokcl3,1.36,71.31,2.33,10.79,1.42,1.55,0.00,0,1,0,0.00,3.67,0.00,0.00,3523252,2018244,3.67,0.10,1,2.34,0,1.24,1.42,3,6,0.00,10.79,211,0.11,85,4.07,0.00,1,93365219328,1.36,1532624,844780,12579770368,0,15.83,0.00,10937131008,8648,1816044,0.00,8648,0.00,0.00,2.24,0,34612768768,0.00,1,4.62,1,2.12,0.00,0.00,71.31,0,0.00,0,0.00,1.01,0.00,0.00,83.68,0.11,1474484,0.00,4.62,1,0,0.00,0.16,2097152,0.00,0.00,0.00,1679,0.00,777620,0,0.00,2.12,1203988,1213008,0.10,21.85,78.92,3523252,8712,0.00,1677,2.28,579032,0.00,0,0.00,0.00,3523252,0.16,21.85,15.83,0.00,2510452,0.00,11095666688,78.92,29218793287,0,0,4.07,3.59,1191,2.76,83.68,1281532,925976
dokcl3_1488806101.txt,1488806101,47,dokcl3,1.39,71.05,2.43,11.00,1.43,1.83,0.00,0,1,0,0.00,3.75,0.00,0.00,3523252,2019908,3.75,0.11,1,2.08,0,1.36,1.43,3,6,0.00,11.00,211,0.11,85,4.14,0.00,1,93365219328,1.39,1871752,1129000,12211634176,0,15.86,0.00,10569342976,8684,1819980,0.00,8648,0.00,0.00,2.16,0,33509064704,0.00,1,4.71,1,2.13,0.00,0.00,71.05,0,0.00,0,0.00,0.87,0.00,0.00,83.36,0.11,1474888,0.00,4.71,1,0,0.00,0.16,2097152,0.00,0.00,0.00,1683,0.00,763664,0,0.00,2.13,919364,887836,0.11,22.01,78.80,3523252,8712,0.00,1683,2.38,368140,0.00,0,0.00,0.00,3523252,0.16,22.01,15.86,0.00,2524140,0.00,10728034304,78.80,29770521805,0,0,4.14,4.11,1194,2.96,83.36,1275960,1135204
dokcl3_1488806161.txt,1488806161,47,dokcl3,1.40,70.80,1.60,11.09,1.44,1.72,0.00,0,1,0,0.00,3.74,0.00,0.00,3523252,2034260,3.74,0.11,1,1.98,0,1.35,1.44,3,6,0.00,11.09,211,0.11,85,4.19,0.00,1,93365219328,1.40,2239880,823896,11971911680,0,16.03,0.00,10201706496,8608,1815116,0.00,8648,0.00,0.00,2.12,0,32533790720,0.00,1,4.79,1,2.16,0.00,0.00,70.80,0,0.00,0,0.00,1.32,0.00,0.00,83.21,0.11,1479232,0.00,4.79,1,0,0.00,0.16,2097152,0.00,0.00,0.00,1687,0.00,763104,0,0.00,2.16,1220124,520268,0.11,22.15,78.63,3523252,8712,0.00,1692,2.40,1053220,0.00,0,0.00,0.00,3523252,0.16,22.15,16.03,0.00,2520168,0.00,10360172544,78.63,30322252198,0,0,4.19,3.30,1197,2.93,83.21,1266704,435772
dokcl3_1488806222.txt,1488806222,47,dokcl3,1.44,70.64,1.34,11.30,1.45,1.66,0.00,0,1,0,0.00,3.73,0.00,0.00,3523252,2038224,3.73,0.11,1,1.89,0,1.36,1.45,3,6,0.00,11.30,211,0.11,85,4.21,0.00,1,93365219328,1.44,1867356,504028,11601178624,0,16.18,0.00,9833660416,8636,1810248,0.00,8664,0.00,0.00,2.08,0,31427518464,0.00,1,4.92,1,2.16,0.00,0.00,70.64,0,0.00,0,0.00,1.43,0.00,0.00,82.94,0.11,1480624,0.00,4.92,1,0,0.00,0.16,2097152,0.00,0.00,0.00,1691,0.00,816452,0,0.00,2.16,1538600,839444,0.11,22.17,78.48,3523252,8712,0.00,1691,2.36,1061892,0.00,0,0.00,0.00,3523252,0.16,22.17,16.18,0.00,2467736,0.00,9992527872,78.48,30873980644,0,0,4.21,2.44,1200,2.71,82.94,1266992,423136
dokcl3_1488806281.txt,1488806281,47,dokcl3,1.47,70.42,1.80,11.48,1.46,1.82,0.00,0,1,0,0.00,3.76,0.00,0.00,3523252,2045532,3.76,0.11,1,1.64,0,1.44,1.46,3,6,0.00,11.48,211,0.12,85,4.26,0.00,1,93365219328,1.47,1883592,1158772,11229315072,0,16.22,0.00,9465884672,8648,1812868,0.00,8648,0.00,0.00,1.98,0,30320074752,0.00,1,4.96,1,2.17,0.00,0.00,70.42,0,0.00,0,0.00,0.79,0.00,0.00,82.68,0.12,1482564,0.00,4.96,1,0,0.00,0.17,2097152,0.00,0.00,0.00,1695,0.00,768228,0,0.00,2.17,881916,871432,0.11,22.33,78.39,3523252,8712,0.00,1695,2.41,660724,0.00,0,0.00,0.00,3523252,0.17,22.33,16.22,0.00,2516628,0.00,9624743936,78.39,31425709162,0,0,4.26,2.80,1203,2.79,82.68,1256784,816996
dokcl3_1488806342.txt,1488806342,47,dokcl3,1.50,70.27,1.31,11.67,1.47,1.71,0.00,0,1,0,0.00,3.84,0.00,0.00,3523252,2048436,3.84,0.11,1,1.72,0,1.42,1.47,3,6,0.00,11.67,211,0.12,85,4.29,0.00,1,93365219328,1.50,1875616,791696,10852802560,0,16.38,0.00,9098186752,8676,1807856,0.00,8648,0.00,0.00,1.99,0,29208236032,0.00,1,5.09,1,2.18,0.00,0.00,70.27,0,0.00,0,0.00,1.55,0.00,0.00,82.41,0.12,1486508,0.00,5.09,1,0,0.00,0.17,2097152,0.00,0.00,0.00,1699,0.00,795512,0,0.00,2.18,1245048,852124,0.11,22.35,78.14,3523252,8712,0.00,1699,2.50,1054688,0.00,0,0.00,0.00,3523252,0.17,22.35,16.38,0.00,2488668,0.00,9257132032,78.14,31977437773,0,0,4.29,3.94,1206,3.01,82.41,1256836,420128
dokcl3_1488806401.txt,1488806401,47,dokcl3,1.51,70.09,1.01,11.75,1.49,1.58,0.00,0,1,0,0.00,3.88,0.00,0.00,3523252,2055156,3.88,0.11,1,1.74,0,1.40,1.49,3,6,0.00,11.75,211,0.12,85,4.36,0.00,1,93365219328,1.51,2240040,809144,10476314624,0,16.53,0.00,8730615808,8608,1805484,0.00,8688,0.00,0.00,1.98,0,28095946752,0.00,1,5.12,1,2.20,0.00,0.00,70.09,0,0.00,0,0.00,1.72,0.00,0.00,82.26,0.12,1485344,0.00,5.12,1,0,0.00,0.17,2097152,0.00,0.00,0.00,1703,0.00,771152,0,0.00,2.20,1228764,512060,0.11,22.48,77.94,3523252,8712,0.00,1703,2.46,1055276,0.00,0,0.00,0.00,3523252,0.17,22.48,16.53,0.00,2510636,0.00,8889012224,77.94,32529166135,0,0,4.36,2.84,1209,2.82,82.26,1249952,412820
dokcl3_1488806462.txt,1488806462,47,dokcl3,1.52,69.95,1.09,11.85,1.50,1.52,0.00,0,1,0,0.00,3.98,0.00,0.00,3523252,2056468,3.98,0.11,1,1.65,0,1.39,1.50,3,6,0.00,11.85,211,0.12,85,4.46,0.00,1,93365219328,1.52,2036628,464392,10108755968,0,16.60,0.00,8362905600,8676,1802728,0.00,8648,0.00,0.00,1.93,0,26992832512,0.00,1,5.17,1,2.21,0.00,0.00,69.95,0,0.00,0,0.00,1.39,0.00,0.00,82.04,0.12,1486412,0.00,5.17,1,0,0.00,0.17,2097152,0.00,0.00,0.00,1707,0.00,835264,0,0.00,2.21,1572448,651360,0.11,22.56,77.75,3523252,8712,0.00,1707,2.41,642500,0.00,0,0.00,0.00,3523252,0.17,22.56,16.60,0.00,2445752,0.00,8521170944,77.75,33080771374,0,0,4.46,1.99,1212,2.61,82.04,1245484,824284
dokcl3_1488806521.txt,1488806521,47,dokcl3,1.54,69.76,1.30,11.99,1.51,1.57,0.00,0,1,0,0.00,4.01,0.00,0.00,3523252,2071668,4.01,0.12,1,1.47,0,1.42,1.51,3,6,0.00,11.99,211,0.12,85,4.49,0.00,1,93365219328,1.54,2225864,488660,9724391424,0,16.70,0.00,7995142144,8608,1796524,0.00,8688,0.00,0.00,1.85,0,25873166336,0.00,1,5.30,1,2.21,0.00,0.00,69.76,0,0.00,0,0.00,0.88,0.00,0.00,81.86,0.12,1490620,0.00,5.30,1,0,0.00,0.17,2097152,0.00,0.00,0.00,1711,0.00,786584,0,0.00,2.21,1543972,510804,0.12,22.61,77.60,3523252,8712,0.00,1711,2.41,634580,0.00,0,0.00,0.00,3523252,0.17,22.61,16.70,0.00,2494244,0.00,8153579520,77.60,33632376772,0,0,4.49,2.21,1215,2.57,81.86,1228424,817004
dokcl3_1488806582.txt,1488806582,47,dokcl3,1.55,69.66,1.41,12.14,1.51,1.58,0.00,0,1,0,0.00,4.12,0.00,0.00,3523252,2078908,4.12,0.12,1,1.40,0,1.43,1.51,3,6,0.00,12.14,211,0.12,85,4.49,0.00,1,93365219328,1.55,1974308,483812,9356775424,0,16.73,0.00,7627300864,8636,1794392,0.00,8648,0.00,0.00,1.81,0,24770011136,0.00,1,5.30,1,2.22,0.00,0.00,69.66,0,0.00,0,0.00,1.00,0.00,0.00,81.70,0.12,1492108,0.00,5.30,1,0,0.00,0.18,2097152,0.00,0.00,0.00,1715,0.00,836216,0,0.00,2.22,1547332,712728,0.12,22.70,77.46,3523252,8712,0.00,1715,2.40,358196,0.00,0,0.00,0.00,3523252,0.18,22.70,16.73,0.00,2446668,0.00,7785795584,77.46,34183981588,0,0,4.49,2.21,1218,2.51,81.70,1219264,1086148
dokcl3_1488806641.txt,1488806641,47,dokcl3,1.56,69.53,2.17,12.20,1.52,1.89,0.00,0,1,0,0.00,4.19,0.00,0.00,3523252,2084468,4.19,0.12,1,1.44,0,1.56,1.52,3,6,0.00,12.20,211,0.12,85,4.60,0.00,1,93365219328,1.56,2187524,478248,8997810176,0,16.84,0.00,7259922432,8608,1790640,0.00,8648,0.00,0.00,1.80,0,23675801600,0.00,1,5.32,1,2.23,0.00,0.00,69.53,0,0.00,0,0.00,1.36,0.00,0.00,81.52,0.12,1495588,0.00,5.32,1,0,0.00,0.18,2097152,0.00,0.00,0.00,1719,0.00,789000,0,0.00,2.23,1549416,546728,0.12,22.80,77.26,3523252,8712,0.00,1719,2.51,596704,0.00,0,0.00,0.00,3523252,0.18,22.80,16.84,0.00,2491856,0.00,7417982976,77.26,34736898048,0,0,4.60,3.59,1221,2.82,81.52,1213864,842080
dokcl3_1488806702.txt,1488806702,47,dokcl3,1.57,69.41,2.54,12.35,1.53,2.17,0.00,0,1,0,0.00,4.25,0.00,0.00,3523252,2086560,4.25,0.12,1,1.44,0,1.68,1.53,3,6,0.00,12.35,211,0.13,85,4.60,0.00,1,93365219328,1.57,2207016,574056,8630247424,0,16.95,0.00,6891925504,8640,1792112,0.00,8648,0.00,0.00,1.77,0,22571941888,0.00,1,5.40,1,2.24,0.00,0.00,69.41,0,0.00,0,0.00,1.38,0.00,0.00,81.35,0.13,1496412,0.00,5.40,1,0,0.00,0.18,2097152,0.00,0.00,0.00,1723,0.00,842936,0,0.00,2.24,1452784,473300,0.12,22.83,77.08,3523252,8712,0.00,1723,2.46,605668,0.00,0,0.00,0.00,3523252,0.18,22.83,16.95,0.00,2436616,0.00,7049637888,77.08,35288503191,0,0,4.60,2.48,1224,2.62,81.35,1212676,831024
dokcl3_1488806762.txt,1488806762,47,dokcl3,1.58,69.25,1.82,12.49,1.54,2.04,0.00,0,1,0,0.00,4.25,0.00,0.00,3523252,2092748,4.25,0.12,1,1.35,0,1.67,1.54,3,6,0.00,12.49,211,0.13,85,4.62,0.00,1,93365219328,1.58,1926648,441144,8251826176,0,17.04,0.00,6524301312,8640,1786180,0.00,8648,0.00,0.00,1.72,0,21458178048,0.00,1,5.53,1,2.24,0.00,0.00,69.25,0,0.00,0,0.00,1.01,0.00,0.00,81.19,0.13,1499476,0.00,5.53,1,0,0.00,0.18,2097152,0.00,0.00,0.00,1727,0.00,816256,0,0.00,2.24,1582632,780348,0.12,22.86,76.98,3523252,8712,0.00,1727,2.42,365476,0.00,0,0.00,0.00,3523252,0.18,22.86,17.04,0.00,2465036,0.00,6682050560,76.98,35840107989,0,0,4.62,2.06,1227,2.47,81.19,1204892,1065028
dokcl3_1488806822.txt,1488806822,47,dokcl3,1.59,69.05,1.80,12.64,1.55,2.04,0.00,0,1,0,0.00,4.27,0.00,0.00,3523252,2094980,4.27,0.12,1,1.17,0,1.69,1.55,3,6,0.00,12.64,211,0.13,85,4.72,0.00,1,93365219328,1.59,1866008,487960,7884259328,0,17.07,0.00,6156705792,8676,1786728,0.00,8688,0.00,0.00,1.64,0,20355137536,0.00,1,5.63,1,2.25,0.00,0.00,69.05,0,0.00,0,0.00,0.58,0.00,0.00,80.91,0.13,1500676,0.00,5.63,1,0,0.00,0.19,2097152,0.00,0.00,0.00,1731,0.00,841524,0,0.00,2.25,1534616,815720,0.12,22.94,76.92,3523252,8712,0.00,1731,2.37,500028,0.00,0,0.00,0.00,3523252,0.19,22.94,17.07,0.00,2442376,0.00,6314172416,76.92,36391713093,0,0,4.72,1.78,1230,2.31,80.91,1202044,928244
